,cell,mcc,net,area,lon,lat,zone,road,dist_road,traffic,priority,clusterId
12784,882986,624,2,1003,11.486892700195,3.8665008544922,1,POINT (11.485172778783124 3.869356528407849),0.3704567484734234,0.16353388382332212,0.0,8.0
12785,883389,624,2,1003,11.571121,3.882065,1,POINT (11.565127920793344 3.866890572494185),1.813589791010122,0.09498626574596891,0.0,8.0
12786,882967,624,2,1003,11.537018,3.873367,1,POINT (11.537326824347446 3.8729880717768026),0.054306390251254305,0.3912505532184559,0.0,8.0
12787,883073,624,2,1003,11.547318,3.858948,1,POINT (11.546976071280795 3.8637669724575403),0.5371863685445627,0.8526654335785833,0.0,8.0
12788,883036,624,2,1003,11.536331176758,3.8253021240234,1,POINT (11.536291324029378 3.8254262195041804),0.014489880442680066,0.546276421104924,0.0,8.0
12789,883075,624,2,1003,11.548690795898,3.8637542724609,1,POINT (11.548464026732148 3.864186319073326),0.05423018931433765,0.9833849758102278,0.0,8.0
12790,883302,624,2,1003,11.534271,3.858948,1,POINT (11.533885550180514 3.8650882956738144),0.6841075585681724,0.13900086208249318,0.0,8.0
12791,883320,624,2,1003,11.540451049805,3.8101959228516,1,POINT (11.530596994289425 3.8068477311200866),1.1549529089582427,0.5384151557917561,0.0,8.0
12792,883363,624,2,1003,11.584396362305,3.8582611083984,1,POINT (11.583366858279874 3.8595051937889764),0.17939386663594267,0.5340468129251869,0.0,8.0
12793,883169,624,2,1003,11.543198,3.856201,1,POINT (11.544931641277742 3.8636965644708994),0.8553729177894638,0.7928806063986917,0.0,8.0
12794,883043,624,2,1003,11.532898,3.827362,1,POINT (11.533864092508395 3.8249417455007517),0.2896795505959336,0.13245034707220416,0.0,8.0
12795,883174,624,2,1003,11.525344848633,3.8005828857422,1,POINT (11.525263673119156 3.8010233980618864),0.04980386047653346,0.09932197342852012,0.0,8.0
12796,883431,624,2,1003,11.504745483398,3.8253021240234,1,POINT (11.507876672271152 3.825401157613669),0.34757109523564816,0.2182239577780538,0.0,8.0
12797,883387,624,2,1003,11.556930541992,3.8816070556641,1,POINT (11.551157383678884 3.8828481235749734),0.6551714356255467,0.5275782184774779,0.0,8.0
12798,883549,624,2,1003,11.556930541992,3.8568878173828,1,POINT (11.556820448920007 3.8511390485934385),0.6393506031750442,0.5164689460634463,0.0,8.0
12800,884300,624,2,1003,11.580276489258,3.8541412353516,1,POINT (11.580527237122766 3.853853779393262),0.04237407537679856,0.25799754045303125,0.0,8.0
12801,883441,624,2,1003,11.522598266602,3.8115692138672,1,POINT (11.52288807412171 3.8114025411235843),0.037112641576729194,0.1307910487181303,0.0,8.0
12802,886030,624,2,1003,11.543197631836,3.8651275634766,1,POINT (11.542959966194218 3.8649029717946632),0.03631663361230898,0.5133396560646711,0.0,8.0
12803,888113,624,2,1003,11.528091430664,3.8513946533203,1,POINT (11.525005426682355 3.847119926021719),0.5857956768169302,0.3689633528909685,0.0,8.0
12804,884267,624,2,1003,11.508865356445,3.7731170654297,1,POINT (11.525996586732646 3.780814797148622),2.0846028593504307,0.14392570677508953,0.0,8.0
12805,884266,624,2,1003,11.517105102539,3.7813568115234,1,POINT (11.525224781088411 3.7831126959036396),0.9218148676425677,0.6964535585089654,0.0,8.0
12806,884277,624,2,1003,11.521224975586,3.8513946533203,1,POINT (11.521632884121487 3.851226136567419),0.04898090569954187,0.14629021157846522,0.0,8.0
12807,884425,624,2,1003,11.558303833008,3.8582611083984,1,POINT (11.558192985564688 3.85113862949828),0.792078992095082,0.3455339047387287,0.0,8.0
12808,885099,624,2,1003,11.508865,3.828735,1,POINT (11.508745791811236 3.829015518081121),0.033880278361381695,0.5163349715282891,0.0,8.0
12809,884301,624,2,1003,11.578903198242,3.8459014892578,1,POINT (11.577352842752873 3.8490701434331243),0.3920807718675652,0.5048317939763045,0.0,8.0
12810,885713,624,2,1003,11.510238647461,3.8321685791016,1,POINT (11.51080438723065 3.8319921833551405),0.0657600593597299,0.7731149036480028,0.0,8.0
12811,885507,624,2,1003,11.554183959961,3.8665008544922,1,POINT (11.552275529562252 3.8671835200101157),0.2249211156185468,0.5673172902275662,0.0,8.0
12812,884691,624,2,1003,11.513535,3.850021,1,POINT (11.514955273320226 3.8496442199814567),0.16304551330816613,0.44696530329850037,0.0,8.0
12813,950102,624,2,1003,11.515731811523,3.8239288330078,1,POINT (11.516186491077377 3.823773224379323),0.05333047141017449,0.31628058071770204,0.0,8.0
12814,885094,624,2,1003,11.511611938477,3.8335418701172,1,POINT (11.511830332179073 3.833344016698959),0.03272770927071806,0.3368966307723771,0.0,8.0
12815,884330,624,2,1003,11.521224975586,3.8060760498047,1,POINT (11.519933453253032 3.8079700679550115),0.2547305950830909,0.7997005030827529,0.0,8.0
13004,882927,624,2,1003,11.54182434082,3.8239288330078,1,POINT (11.541852465327906 3.8246699203808134),0.08246421201693918,0.690834247436327,0.0,8.0
13005,883341,624,2,1003,11.500625610352,3.8555145263672,1,POINT (11.499153038905263 3.845478497923267),1.1278507206327566,0.4513411239802879,0.0,8.0
13006,883230,624,2,1003,11.51985168457,3.7868499755859,1,POINT (11.524326995439509 3.78749752091079),0.5017386285916243,0.6285625227861847,0.0,8.0
13007,883295,624,2,1003,11.517105102539,3.8239288330078,1,POINT (11.517717194234933 3.824377056683943),0.08423661022915818,0.23274368791450606,0.0,8.0
13008,883030,624,2,1003,11.50749206543,3.8280487060547,1,POINT (11.508234830993757 3.827763261747009),0.08830867476271712,0.6868815218386665,0.0,8.0
13009,883262,624,2,1003,11.574783325195,3.8802337646484,1,POINT (11.56836601762734 3.865583247056236),1.7778383208234687,0.2441131213447888,0.0,8.0
13010,883229,624,2,1003,11.517105102539,3.8033294677734,1,POINT (11.516708096911884 3.8071297821618657),0.42486515983361783,0.7959589690558149,0.0,8.0
13011,883296,624,2,1003,11.515731811523,3.8239288330078,1,POINT (11.516186491077377 3.823773224379323),0.05333047141017449,0.6593467608903774,0.0,8.0
13012,883227,624,2,1003,11.504745483398,3.8005828857422,1,POINT (11.505008636462293 3.800275061746561),0.04498943421541936,0.7064449430406619,0.0,8.0
13013,882902,624,2,1003,11.501998901367,3.8211822509766,1,POINT (11.508192753839836 3.8225272544725897),0.7032795561883161,0.40164871168338845,0.0,8.0
13014,883225,624,2,1003,11.521224975586,3.8047027587891,1,POINT (11.519486865451967 3.8077412419983716),0.38902486397072655,0.8469337970818953,0.0,8.0
13015,883429,624,2,1003,11.507492,3.826332,1,POINT (11.507801738056799 3.826323921334051),0.03437626682479926,0.4531572478813338,0.0,8.0
13016,882901,624,2,1003,11.492385864258,3.8170623779297,1,POINT (11.508459549817843 3.821432577918131),1.8483651279252813,0.7599826418322833,0.0,8.0
13017,883253,624,2,1003,11.561050415039,3.8637542724609,1,POINT (11.56254076255982 3.8678711713464793),0.4867226393903308,0.09567539566542005,0.0,8.0
13018,883034,624,2,1003,11.539078,3.832855,1,POINT (11.537394633944103 3.825336365502153),0.8566408983489345,0.5740553138635708,0.0,8.0
13019,883406,624,2,1003,11.55143737793,3.8417816162109,1,POINT (11.551267018972396 3.8417133470177305),0.020367976638400384,0.20297025698728743,0.0,8.0
13020,885939,624,2,1003,11.517105102539,3.8513946533203,1,POINT (11.516802728598691 3.8513317485473806),0.03426798092522025,0.7416280261969708,0.0,8.0
13021,884604,624,2,1003,11.547317504883,3.7154388427734,1,POINT (11.537186427469265 3.7206909865898297),1.266803228541628,0.9822315203797877,0.0,8.0
13022,884694,624,2,1003,11.514358520508,3.8486480712891,1,POINT (11.514805069615363 3.8486252320126653),0.04960706786547323,0.22617557533008392,0.0,8.0
13023,884485,624,2,1003,11.548690795898,3.8582611083984,1,POINT (11.547271868643776 3.863839978834193),0.6400040431958046,0.46963106913677843,0.0,8.0
13024,884690,624,2,1003,11.514358520508,3.8445281982422,1,POINT (11.513879036952744 3.8448598296500336),0.06472750374020558,0.23681460347338623,0.0,8.0
13025,884619,624,2,1003,11.528091430664,3.8568878173828,1,POINT (11.522038568235075 3.856816363069953),0.6715702890866195,0.33062703479649214,0.0,8.0
13026,887415,624,2,1003,11.518478393555,3.8459014892578,1,POINT (11.518722016787365 3.845722243667552),0.033582756289416406,0.7826909770897874,0.0,8.0
13027,885569,624,2,1003,11.580276489258,3.8555145263672,1,POINT (11.581192676415696 3.8550793812752886),0.11257383424270115,0.8807175476718242,0.0,8.0
13028,884427,624,2,1003,11.525344848633,3.8500213623047,1,POINT (11.524615249089635 3.847313967080197),0.31174080549842464,0.13464940847826,0.0,8.0
13029,885080,624,2,1003,11.55143737793,3.8321685791016,1,POINT (11.552054331137498 3.831857067075987),0.07671409934652586,0.7474162766069613,0.0,8.0
13030,884335,624,2,1003,11.510238647461,3.8060760498047,1,POINT (11.509522458959282 3.806215735620782),0.08096471539133104,0.9174557122433147,0.0,8.0
13031,884555,624,2,1003,11.51985168457,3.8678741455078,1,POINT (11.517663382416572 3.864010718201854),0.49344706306603264,0.3042586445634716,0.0,8.0
13032,884376,624,2,1003,11.518478393555,3.8307952880859,1,POINT (11.518850176086886 3.830889795449764),0.04256557312557881,0.01680734985294352,0.0,8.0
13033,884393,624,2,1003,11.537704467773,3.8170623779297,1,POINT (11.539396819155172 3.8249576711167776),0.8977707110431594,0.39710506118782996,0.0,8.0
13258,882965,624,2,1003,11.537704467773,3.8733673095703,1,POINT (11.537486834879019 3.873167193047607),0.03283444751713914,0.829882732394967,0.0,8.0
13259,883091,624,2,1003,11.554183959961,3.8637542724609,1,POINT (11.551909324212602 3.866729137039073),0.41605741899879856,0.3801202429798439,0.0,8.0
13260,882904,624,2,1003,11.492385864258,3.8115692138672,1,POINT (11.501618575723768 3.7990295947540176),1.7301786161175057,0.2902385942004869,0.0,8.0
13261,883299,624,2,1003,11.534957885742,3.8596343994141,1,POINT (11.533885550180514 3.8650882956738144),0.618004461223137,0.8480286641531616,0.0,8.0
13262,883301,624,2,1003,11.510238647461,3.8925933837891,1,POINT (11.51886073728491 3.884486785645379),1.3143385037929647,0.5655280935489659,0.0,8.0
13264,883255,624,2,1003,11.555557,3.876801,1,POINT (11.550407790078083 3.8800369170695888),0.6751301059448388,0.32545587781797614,0.0,8.0
13265,883089,624,2,1003,11.555557250977,3.8623809814453,1,POINT (11.551909324212602 3.866729137039073),0.6305191417769231,0.10626918553629883,0.0,8.0
13266,883425,624,2,1003,11.506119,3.825645,1,POINT (11.507847419429083 3.8257618309072257),0.19220273350436987,0.5461005542901176,0.0,8.0
13267,882900,624,2,1003,11.501998901367,3.7992095947266,1,POINT (11.501837594853669 3.7991151739854274),0.020749352600237192,0.3166353478179923,0.0,8.0
13268,882931,624,2,1003,11.539077758789,3.8280487060547,1,POINT (11.538104078228713 3.8252065298219975),0.3339884887604148,0.06182626157310689,0.0,8.0
13269,883124,624,2,1003,11.517105,3.848305,1,POINT (11.51497404878333 3.8480090783103833),0.23869564767070856,0.49826900215963177,0.0,8.0
13270,883231,624,2,1003,11.506118774414,3.8005828857422,1,POINT (11.505881360220712 3.8010036167704015),0.053689123275804246,0.8060912343741491,0.0,8.0
13271,882992,624,2,1003,11.537704467773,3.8294219970703,1,POINT (11.536721399481223 3.8254942805579333),0.45015510671357356,0.7819709089084913,0.0,8.0
13272,883300,624,2,1003,11.528091430664,3.8555145263672,1,POINT (11.522007471374309 3.8555210237535107),0.6749747147755272,0.1851907910911763,0.0,8.0
13273,883226,624,2,1003,11.51985168457,3.7868499755859,1,POINT (11.524326995439509 3.78749752091079),0.5017386285916243,0.770047722843911,0.0,8.0
13274,883334,624,2,1003,11.486892700195,3.8665008544922,1,POINT (11.485172778783124 3.869356528407849),0.3704567484734234,0.4962273288229758,0.0,8.0
13275,885074,624,2,1003,11.55143737793,3.8307952880859,1,POINT (11.551706649793857 3.8309278492901626),0.033313256707934814,0.474501716724685,0.0,8.0
13276,884571,624,2,1003,11.513901,3.852768,1,POINT (11.515678799202163 3.8505915426781314),0.31220388966608525,0.18811415066805326,0.0,8.0
13277,883566,624,2,1003,11.521224975586,3.8115692138672,1,POINT (11.522589426911622 3.8108494193331808),0.17124041138452945,0.8203230029399494,0.0,8.0
13278,888116,624,2,1003,11.528091430664,3.8513946533203,1,POINT (11.525005426682355 3.847119926021719),0.5857956768169302,0.2051359210600645,0.0,8.0
13279,883570,624,2,1003,11.526718139648,3.8129425048828,1,POINT (11.526649620808882 3.8128181607505667),0.015778530288273633,0.3441270262528807,0.0,8.0
13280,886034,624,2,1003,11.54155,3.869522,1,POINT (11.540133923720248 3.8666407917796164),0.35682150985316946,0.8441743788285688,0.0,8.0
13281,884573,624,2,1003,11.521683,3.851395,1,POINT (11.521682924083422 3.851350272553418),0.004973472273335404,0.9642085130213032,0.0,8.0
13282,886074,624,2,1003,11.517105,3.853111,1,POINT (11.517903943037652 3.8523645666564335),0.12143131905449303,0.04113883145704811,0.0,8.0
13283,883437,624,2,1003,11.522598266602,3.8019561767578,1,POINT (11.523442453197617 3.8006256767563116),0.17510108434854071,0.36611724450660876,0.0,8.0
13284,885935,624,2,1003,11.512985229492,3.8500213623047,1,POINT (11.514955273320226 3.8496442199814567),0.22255139159393816,0.205979527607011,0.0,8.0
13285,884332,624,2,1003,11.511611938477,3.8047027587891,1,POINT (11.512001574460925 3.8042813600063994),0.06375308025859079,0.9889438507618326,0.0,8.0
13286,885509,624,2,1003,11.550064086914,3.8665008544922,1,POINT (11.550367473123828 3.86585674855678),0.07913589042014255,0.28979665151960476,0.0,8.0
13287,885100,624,2,1003,11.510239,3.831482,1,POINT (11.510522922922064 3.831621451777778),0.035109973950265834,0.03353844298428932,0.0,8.0
13288,884271,624,2,1003,11.508865356445,3.7731170654297,1,POINT (11.525996586732646 3.780814797148622),2.0846028593504307,0.10960134185362247,0.0,8.0
13455,883090,624,2,1003,11.554183959961,3.8623809814453,1,POINT (11.551695418043607 3.866578178962925),0.5422526140706379,0.7812225781891362,0.0,8.0
13456,883427,624,2,1003,11.503372192383,3.8239288330078,1,POINT (11.507954623970676 3.824402370031521),0.511128021249088,0.25315493728735305,0.0,8.0
13457,883426,624,2,1003,11.503372192383,3.8239288330078,1,POINT (11.507954623970676 3.824402370031521),0.511128021249088,0.4895917676068552,0.0,8.0
13458,883314,624,2,1003,11.566543579102,3.8925933837891,1,POINT (11.558022832930249 3.9009004798968476),1.3216566130608713,0.8595116133626569,0.0,8.0
13459,883434,624,2,1003,11.522598266602,3.7950897216797,1,POINT (11.522403264842154 3.7950288285502722),0.022670427368429048,0.16814039696300453,0.0,8.0
13460,883261,624,2,1003,11.566543579102,3.8692474365234,1,POINT (11.565629577698274 3.8666874789803103),0.3021757616555793,0.8069464224287233,0.0,8.0
13461,882905,624,2,1003,11.504745483398,3.8623809814453,1,POINT (11.50809418265851 3.8699218877769113),0.917126118083995,0.4075365908749411,0.0,8.0
13462,883292,624,2,1003,11.517105102539,3.8225555419922,1,POINT (11.515842330133097 3.8229770273968597),0.14773266992993964,0.2415227313781232,0.0,8.0
13463,883027,624,2,1003,11.500625610352,3.8321685791016,1,POINT (11.508745791811236 3.829015518081121),0.9667236905719601,0.7311594282921107,0.0,8.0
13464,883025,624,2,1003,11.514358520508,3.8335418701172,1,POINT (11.512863066469095 3.8347136196775296),0.21095937541094126,0.849990239105085,0.0,8.0
13465,883121,624,2,1003,11.519852,3.849335,1,POINT (11.52125351918383 3.849014739053132),0.15951613659701205,0.4982905130182763,0.0,8.0
13466,883260,624,2,1003,11.556930541992,3.8692474365234,1,POINT (11.556809720083947 3.8691989486281955),0.014447870625044226,0.9570182654301177,0.0,8.0
13467,883360,624,2,1003,11.588516235352,3.8596343994141,1,POINT (11.589717993952519 3.8614214644925084),0.23929599255177256,0.9229549865694463,0.0,8.0
13468,883072,624,2,1003,11.545944,3.864784,1,POINT (11.546212647539733 3.8636747715226534),0.12689049049208959,0.48299935682281947,0.0,8.0
13469,884359,624,2,1003,11.462173461914,3.8925933837891,1,POINT (11.456398543378782 3.8923719772368486),0.6411332069409141,0.027965158848763605,0.0,8.0
13470,885505,624,2,1003,11.548233,3.866043,1,POINT (11.54931386789491 3.865181586256142),0.15347313956099032,0.6983385178859157,0.0,8.0
13471,884713,624,2,1003,11.510238647461,3.8115692138672,1,POINT (11.510764321733461 3.8113435325252567),0.06349264101007261,0.058154626369355866,0.0,8.0
13472,884491,624,2,1003,11.540451,3.842468,1,POINT (11.54014725094629 3.84418978031033),0.1943964777010139,0.5994705094544813,0.0,8.0
13473,884505,624,2,1003,11.514358520508,3.8362884521484,1,POINT (11.513056269337227 3.835420381753096),0.17375660630908518,0.31956919849472154,0.0,8.0
13474,885076,624,2,1003,11.55143737793,3.8362884521484,1,POINT (11.552024743019274 3.836298134653447),0.06517456595706415,0.04088234189860229,0.0,8.0
13475,884570,624,2,1003,11.522598266602,3.8513946533203,1,POINT (11.521817034534195 3.8517029830389333),0.09320741633873943,0.1799747214779175,0.0,8.0
13476,884662,624,2,1003,11.547317504883,3.7140655517578,1,POINT (11.537186427469265 3.7206909865898297),1.344050324898204,0.30582367163645696,0.0,8.0
13477,885095,624,2,1003,11.508865356445,3.8294219970703,1,POINT (11.508928349662341 3.8294215374708642),0.00698907405483337,0.7565919152815823,0.0,8.0
13478,884515,624,2,1003,11.544570922852,3.8692474365234,1,POINT (11.542317074220819 3.865460619812808),0.4897212657137697,0.07656187362477618,0.0,8.0
13479,884689,624,2,1003,11.517792,3.848648,1,POINT (11.516075849955485 3.850806957589697),0.3064019072589872,0.7773610071003295,0.0,8.0
13480,884285,624,2,1003,11.55143737793,3.8404083251953,1,POINT (11.551211363135337 3.840176944166018),0.03592658437276446,0.1401148222038956,0.0,8.0
13481,883466,624,2,1003,11.503372192383,3.8857269287109,1,POINT (11.501820831047326 3.872666877247184),1.4623745759655662,0.5844498415090256,0.0,8.0
13482,884433,624,2,1003,11.477279663086,3.8513946533203,1,POINT (11.479635442089602 3.8424494457544256),1.0284265586213686,0.15901220285247475,0.0,8.0
13483,883569,624,2,1003,11.525344848633,3.8156890869141,1,POINT (11.52544136946642 3.815697847404863),0.01075304965662814,0.17787565359877455,0.0,8.0
13484,885985,624,2,1003,11.594009399414,3.8445281982422,1,POINT (11.593263622813936 3.86007843214702),1.7310855562137437,0.1477840420950045,0.0,8.0
13667,882997,624,2,1003,11.51985168457,3.8225555419922,1,POINT (11.520186167633739 3.823122956331133),0.07319807871231042,0.3927704905142628,0.0,8.0
13668,883410,624,2,1003,11.55143737793,3.8404083251953,1,POINT (11.551211363135337 3.840176944166018),0.03592658437276446,0.13868359794202967,0.0,8.0
13669,883259,624,2,1003,11.580276489258,3.8555145263672,1,POINT (11.581192676415696 3.8550793812752886),0.11257383424270115,0.7814907458760699,0.0,8.0
13670,883082,624,2,1003,11.548690795898,3.8623809814453,1,POINT (11.54834676390675 3.8641244606278917),0.19758748351538147,0.6661101024430568,0.0,8.0
13671,883317,624,2,1003,11.566543579102,3.8925933837891,1,POINT (11.558022832930249 3.9009004798968476),1.3216566130608713,0.7122502452697084,0.0,8.0
13672,883293,624,2,1003,11.515045,3.816376,1,POINT (11.513457343404099 3.81745938817582),0.21340196664507094,0.3792474416456115,0.0,8.0
13673,883316,624,2,1003,11.566543579102,3.8747406005859,1,POINT (11.56331231674693 3.867625497764436),0.8685893560847598,0.4954929835982066,0.0,8.0
13674,883407,624,2,1003,11.554183959961,3.8472747802734,1,POINT (11.55360045699689 3.8477457189126767),0.08326457658649937,0.49361973224229394,0.0,8.0
13675,883066,624,2,1003,11.501998901367,3.8582611083984,1,POINT (11.499238869593768 3.845462572307241),1.4557022328587368,0.80896475243102,0.0,8.0
13677,883277,624,2,1003,11.533584594727,3.8555145263672,1,POINT (11.53322924716204 3.865018055325237),1.0574793162217575,0.9711947963405391,0.0,8.0
13678,883264,624,2,1003,11.567916870117,3.8692474365234,1,POINT (11.566738671126188 3.8662419808266293),0.3588444923599242,0.5427952292161354,0.0,8.0
13679,882947,624,2,1003,11.55143737793,3.8431549072266,1,POINT (11.551581843255605 3.8432164737138237),0.01742850692608007,0.2936958934572099,0.0,8.0
13680,883391,624,2,1003,11.550064086914,3.8898468017578,1,POINT (11.54985072879316 3.886741266141968),0.3461300678622891,0.9198163518022459,0.0,8.0
13681,883175,624,2,1003,11.530838012695,3.8047027587891,1,POINT (11.530848451384628 3.804761726877274),0.006658451989009253,0.5240849257051158,0.0,8.0
13682,883254,624,2,1003,11.55143737793,3.8706207275391,1,POINT (11.552813647745978 3.8692890540872895),0.2126948441377298,0.6452680908042524,0.0,8.0
13684,883177,624,2,1003,11.526718139648,3.8005828857422,1,POINT (11.526579883374495 3.8009791416131407),0.046655451545265125,0.7786320526750666,0.0,8.0
13685,883294,624,2,1003,11.512985229492,3.8390350341797,1,POINT (11.514070898716398 3.83922459232744),0.12228034471471891,0.9761992914966342,0.0,8.0
13686,883274,624,2,1003,11.534957885742,3.8568878173828,1,POINT (11.533885550180514 3.8650882956738144),0.919579582410843,0.15134877965743487,0.0,8.0
13687,882951,624,2,1003,11.55143737793,3.8404083251953,1,POINT (11.551211363135337 3.840176944166018),0.03592658437276446,0.8029684040457173,0.0,8.0
13688,884621,624,2,1003,11.526031,3.855515,1,POINT (11.522007471374309 3.8555210237535107),0.4463839184502148,0.6446346455880755,0.0,8.0
13689,884665,624,2,1003,11.547317504883,3.7140655517578,1,POINT (11.537186427469265 3.7206909865898297),1.344050324898204,0.4738001669914895,0.0,8.0
13690,884490,624,2,1003,11.54182434082,3.8417816162109,1,POINT (11.54117453699925 3.8443654650008625),0.29621758199926634,0.7344609984335437,0.0,8.0
13691,884392,624,2,1003,11.550064086914,3.8294219970703,1,POINT (11.550638040958262 3.8290776279836507),0.07430484666105844,0.5847414009128192,0.0,8.0
13692,888115,624,2,1003,11.528091430664,3.8472747802734,1,POINT (11.526874339632968 3.8454901487686755),0.2400253792146756,0.39175765436597476,0.0,8.0
13693,885060,624,2,1003,11.521224975586,3.8253021240234,1,POINT (11.520186167633739 3.823122956331133),0.26832544349164145,0.12179556272378789,0.0,8.0
13694,883545,624,2,1003,11.556930541992,3.8568878173828,1,POINT (11.556820448920007 3.8511390485934385),0.6393506031750442,0.9806745195087847,0.0,8.0
13695,884523,624,2,1003,11.379776000977,3.7003326416016,0,POINT (11.37473206819763 3.704154329818806),0.7027350661191474,0.3899457330845365,0.0,8.0
13696,884663,624,2,1003,11.536331176758,3.7126922607422,1,POINT (11.534134325066702 3.711960647701403),0.2569825876627459,0.33280228039026183,0.0,8.0
13697,883550,624,2,1003,11.55143737793,3.8404083251953,1,POINT (11.551211363135337 3.840176944166018),0.03592658437276446,0.45159790471855144,0.0,8.0
13698,884517,624,2,1003,11.541595,3.869476,1,POINT (11.540235847662842 3.8665927634744435),0.3542905153017922,0.9730687300512549,0.0,8.0
13699,884712,624,2,1003,11.514358520508,3.8198089599609,1,POINT (11.514261419375515 3.8193265409267383),0.054713657127644554,0.3090204189542144,0.0,8.0
13700,885707,624,2,1003,11.533584594727,3.8225555419922,1,POINT (11.53240044457624 3.824072458322604),0.21380133609194896,0.7154748061027618,0.0,8.0
13701,885097,624,2,1003,11.526031,3.857574,1,POINT (11.522070251829064 3.8576935292370536),0.43961821426055786,0.8503638011020519,0.0,8.0
13702,884275,624,2,1003,11.521224975586,3.8568878173828,1,POINT (11.520916482857245 3.8569474560355843),0.03486168212679537,0.6743858374239917,0.0,8.0
13703,886031,624,2,1003,11.531525,3.863754,1,POINT (11.532274548390575 3.8651231643910364),0.17347413531528422,0.7383272792243584,0.0,8.0
13704,887413,624,2,1003,11.511611938477,3.8376617431641,1,POINT (11.511924796227845 3.8377536521395257),0.03618344406224838,0.3192515799355816,0.0,8.0
13705,884486,624,2,1003,11.539077758789,3.8541412353516,1,POINT (11.5407896400055 3.844291871890988),1.1115449504828085,0.14935837278757658,0.0,8.0
13706,884605,624,2,1003,11.534957885742,3.7689971923828,1,POINT (11.538314631636439 3.770006165368301),0.3889767809689982,0.5108657761057549,0.0,8.0
13707,884534,624,2,1003,11.47590637207,3.7950897216797,1,POINT (11.475954696949032 3.794319551903726),0.08580665075330036,0.6781559869212199,0.0,8.0
13708,884274,624,2,1003,11.521912,3.852081,1,POINT (11.521817034534195 3.8517029830389333),0.04333387184586754,0.11500092172309861,0.0,8.0
14921,882970,624,2,1003,11.536331,3.869247,1,POINT (11.534240188503787 3.8705456690110793),0.2732347289129142,0.2648641032278706,0.0,8.0
14922,882923,624,2,1003,11.537704467773,3.8665008544922,1,POINT (11.537750361914789 3.8664133907465157),0.010977705777438625,0.5217708493240578,0.0,8.0
15019,883116,624,2,1003,11.530838,3.873367,1,POINT (11.534420147964937 3.8708562185236417),0.4856722949155794,0.44532823703714386,0.0,8.0
15064,883490,624,2,1003,11.526718139648,3.8747406005859,1,POINT (11.531161599287202 3.8679347899915513),0.903169715652086,0.21067987169226388,0.0,8.0
15065,883486,624,2,1003,11.526031,3.875427,1,POINT (11.531161599287202 3.8679347899915513),1.0089752319514185,0.9033165768749377,0.0,8.0
15068,884559,624,2,1003,11.523285,3.868561,1,POINT (11.527640026487859 3.864392178615276),0.6695660250493379,0.5414354094672086,0.0,8.0
15111,884441,624,2,1003,11.509634,3.870786,1,POINT (11.508930193681039 3.8695270163183864),0.16029536932992167,0.15969773352572747,0.0,8.0
15115,884442,624,2,1003,11.510238647461,3.8706207275391,1,POINT (11.50964751695463 3.869190399086932),0.17203558768127356,0.2671602773802376,0.0,8.0
15116,884439,624,2,1003,11.510696,3.870392,1,POINT (11.509977177206451 3.869033322221469),0.17083384764223478,0.5008764058764629,0.0,8.0
15122,884409,624,2,1003,11.522598266602,3.8692474365234,1,POINT (11.527640026487859 3.864392178615276),0.7773890891985196,0.6973392977728211,0.0,8.0
15123,884645,624,2,1003,11.521224975586,3.8610076904297,1,POINT (11.52128537041591 3.860828361023948),0.021036138656977947,0.1060752264545759,0.0,8.0
15124,884734,624,2,1003,11.515731811523,3.8678741455078,1,POINT (11.514957284976987 3.8670738847166035),0.12370052450090525,0.017312395921834756,0.0,8.0
15148,882930,624,2,1003,11.541824,3.793717,1,POINT (11.529914791190123 3.8022757382150587),1.628384926735531,0.8516736615602726,0.0,8.0
15156,1343257,624,2,1003,11.511611938477,3.8541412353516,1,POINT (11.515412589957378 3.850349389495449),0.5962977332239577,0.34123943270035795,0.0,8.0
15157,883006,624,2,1003,11.516647,3.853912,1,POINT (11.518124051814965 3.852597667383691),0.21957267124914132,0.060804800795356995,0.0,8.0
15169,883113,624,2,1003,11.52946472168,3.8733673095703,1,POINT (11.534340352246716 3.870729065052501),0.6153381537492322,0.34472089448042853,0.0,8.0
15175,888807,624,2,1003,11.543198,3.868973,1,POINT (11.541576533075443 3.865905028319048),0.3856660136741433,0.7396454396087849,0.0,8.0
15201,884414,624,2,1003,11.510239,3.861465,1,POINT (11.513090886597354 3.8663036716340002),0.6241697975744537,0.25150100138469833,0.0,8.0
15204,883010,624,2,1003,11.517497,3.855515,1,POINT (11.519395670345432 3.854129460188659),0.26097372102525385,0.770932393743334,0.0,8.0
15208,886071,624,2,1003,11.517448,3.853111,1,POINT (11.51804467519193 3.8525075619245683),0.09425705868523784,0.967481032708083,0.0,8.0
15217,888839,624,2,1003,11.521912,3.861008,1,POINT (11.522118783048455 3.861206049580943),0.031800383881678745,0.18264211292703936,0.0,8.0
15218,889521,624,2,1003,11.522598266602,3.8610076904297,1,POINT (11.522482222370058 3.8612158564076537),0.026486406619228204,0.6841669661644993,0.0,8.0
15219,888875,624,2,1003,11.528091430664,3.7731170654297,1,POINT (11.531047186308882 3.7762206760192214),0.47607827797774976,0.3871490106247871,0.0,8.0
15220,884413,624,2,1003,11.514358520508,3.8527679443359,1,POINT (11.515746524979818 3.850642420830411),0.2820871572282957,0.6251727799935789,0.0,8.0
